3.319999999999999840e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.295999999999999908e+01,1.611999999999999744e+01,1.727999999999999758e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.291999999999999105e+01,2.507999999999999829e+01,2.624000000000000554e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.904000000000000270e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,3.267999999999999972e+01,3.383999999999999631e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.200000000000000000e+01,4.228000000000000824e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,5.083999999999998209e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.539999999999999858e+01,5.700000000000000000e+01,5.771999999999999176e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.020000000000000284e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.467999999999996419e+01,6.600000000000000000e+01,6.816000000000001080e+01,6.900000000000000000e+01,6.948000000000000398e+01,7.164000000000000057e+01,7.500000000000000000e+01,7.800000000000000000e+01,7.912000000000003297e+01,8.100000000000000000e+01,8.387999999999996703e+01,8.559999999999999432e+01,8.775999999999997669e+01,9.291999999999998749e+01,9.500000000000000000e+01,9.600000000000000000e+01,9.900000000000000000e+01,1.015600000000000165e+02,1.047199999999999847e+02,1.070000000000000000e+02,1.090000000000000000e+02,1.112000000000000028e+02,1.123599999999999710e+02,1.135199999999999960e+02,1.156799999999999642e+02,1.168399999999999750e+02,1.180000000000000000e+02,1.191599999999999682e+02,1.213199999999999932e+02,1.234800000000000040e+02,1.246399999999999864e+02,1.277999999999999972e+02,1.320000000000000000e+02,1.354799999999999613e+02,1.432800000000000011e+02,1.474399999999999693e+02,1.623999999999998067e+02,1.755199999999999534e+02,1.860000000000000000e+02,1.913199999999998511e+02,2.042399999999999807e+02,2.054000000000000057e+02,2.150000000000000000e+02,2.335999999999999659e+02,2.607599999999999909e+02,2.823600000000002410e+02,3.081999999999999886e+02,3.191599999999998545e+02,3.380799999999999841e+02,3.647599999999997635e+02,4.828399999999999750e+02,4.970000000000000000e+02
2.159999999999999698e+00,4.639999999999999680e+00,7.479999999999999538e+00,9.640000000000000568e+00,1.080000000000000071e+01,1.195999999999999908e+01,1.411999999999999567e+01,1.727999999999999758e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.207999999999999829e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.787999999999999901e+01,2.804000000000000270e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.463999999999997925e+01,3.500000000000000000e+01,3.700000000000000000e+01,3.911999999999999034e+01,4.000000000000000000e+01,4.300000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.691999999999998749e+01,4.707999999999998408e+01,4.800000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01,5.700000000000000000e+01,5.867999999999998550e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.500000000000000000e+01,6.631999999999999318e+01,6.800000000000000000e+01,7.064000000000000057e+01,7.379999999999999716e+01,7.600000000000000000e+01,7.700000000000000000e+01,7.927999999999995850e+01,8.100000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01,8.816000000000002501e+01,9.123999999999998067e+01,9.440000000000000568e+01,9.700000000000000000e+01,1.000000000000000000e+02,1.030000000000000000e+02,1.040000000000000000e+02,1.050000000000000000e+02,1.073599999999999710e+02,1.120399999999999778e+02,1.150000000000000000e+02,1.180000000000000000e+02,1.210000000000000000e+02,1.260000000000000000e+02,1.280000000000000000e+02,1.290000000000000000e+02,1.300000000000000000e+02,1.320000000000000000e+02,1.389200000000000443e+02,1.451200000000000045e+02,1.481200000000000330e+02,1.560000000000000000e+02,1.585999999999999659e+02,1.650399999999998784e+02,1.837599999999999625e+02,1.910799999999999557e+02,1.952399999999999807e+02,2.138000000000000114e+02,2.190000000000000000e+02,2.344399999999999693e+02,2.415200000000000387e+02,2.760800000000000409e+02,2.891999999999999886e+02,3.370799999999999272e+02,3.537599999999998772e+02,3.965599999999993770e+02,4.713999999999998067e+02,4.990000000000000000e+02
3.000000000000000000e+00,4.320000000000000284e+00,6.000000000000000000e+00,6.639999999999999680e+00,9.000000000000000000e+00,1.095999999999999908e+01,1.111999999999999567e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.891999999999999105e+01,1.907999999999999829e+01,2.024000000000000554e+01,2.200000000000000000e+01,2.256000000000000227e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.100000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,4.000000000000000000e+01,4.060000000000000853e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.400000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.100000000000000000e+01,5.204000000000000625e+01,5.400000000000000000e+01,5.535999999999999233e+01,5.752000000000001734e+01,5.967999999999998550e+01,6.100000000000000000e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.531999999999999318e+01,6.648000000000000398e+01,6.964000000000000057e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.400000000000000000e+01,7.543999999999998352e+01,7.800000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01,8.408000000000001251e+01,8.900000000000000000e+01,9.440000000000000568e+01,9.612000000000003297e+01,1.000000000000000000e+02,1.040000000000000000e+02,1.070000000000000000e+02,1.084000000000000057e+02,1.117199999999999420e+02,1.155599999999999739e+02,1.196799999999999642e+02,1.218399999999999750e+02,1.240000000000000000e+02,1.251599999999999682e+02,1.273199999999999932e+02,1.329600000000000080e+02,1.380000000000000000e+02,1.410000000000000000e+02,1.429600000000000080e+02,1.470000000000000000e+02,1.492800000000000011e+02,1.558799999999999670e+02,1.681999999999999034e+02,1.767999999999998693e+02,1.870000000000000000e+02,1.971599999999999397e+02,2.077199999999999420e+02,2.154000000000000057e+02,2.202399999999999807e+02,2.290000000000000000e+02,2.385200000000000387e+02,2.502800000000001717e+02,2.860000000000000000e+02,3.095999999999997385e+02,3.530000000000000000e+02,4.003599999999999000e+02,4.746799999999999500e+02,4.940000000000000000e+02
2.479999999999999538e+00,5.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.959999999999999076e+00,1.000000000000000000e+01,1.027999999999999581e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.415999999999999481e+01,1.724000000000000554e+01,2.039999999999999858e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.287999999999999901e+01,2.300000000000000000e+01,2.419999999999999929e+01,2.535999999999999588e+01,2.652000000000000313e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.279999999999999716e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.775999999999999801e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.139999999999999858e+01,4.300000000000000000e+01,4.471999999999999176e+01,4.687999999999998835e+01,5.104000000000000625e+01,5.320000000000000284e+01,5.500000000000000000e+01,5.652000000000001734e+01,5.867999999999998550e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.316000000000001080e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.728000000000000114e+01,6.800000000000000000e+01,6.996000000000002217e+01,7.112000000000003297e+01,7.300000000000000000e+01,7.543999999999998352e+01,7.900000000000000000e+01,8.351999999999993918e+01,8.775999999999997669e+01,8.900000000000000000e+01,9.100000000000000000e+01,9.200000000000000000e+01,9.256000000000001648e+01,9.543999999999998352e+01,1.046400000000000290e+02,1.060400000000000347e+02,1.110000000000000000e+02,1.130000000000000000e+02,1.145199999999999960e+02,1.156799999999999642e+02,1.180000000000000000e+02,1.200000000000000000e+02,1.270000000000000000e+02,1.313199999999999932e+02,1.324800000000000182e+02,1.360000000000000000e+02,1.408000000000000114e+02,1.470000000000000000e+02,1.521200000000000045e+02,1.618400000000000318e+02,1.723199999999999363e+02,1.811999999999999034e+02,1.865199999999999534e+02,1.959199999999999875e+02,1.990000000000000000e+02,2.037199999999999420e+02,2.175999999999999943e+02,2.250000000000000000e+02,2.290000000000000000e+02,2.345200000000000387e+02,2.601600000000000819e+02,2.691999999999999886e+02,2.857199999999999704e+02,3.616799999999998931e+02,4.127199999999998568e+02,4.586799999999999500e+02,5.020000000000000000e+02
1.479999999999999538e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.639999999999999680e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.075999999999999446e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.524000000000000377e+01,1.800000000000000000e+01,1.856000000000000227e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.119999999999999929e+01,2.200000000000000000e+01,2.352000000000000313e+01,2.400000000000000000e+01,2.483999999999999275e+01,2.500000000000000000e+01,2.615999999999999659e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.880000000000000071e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.028000000000000824e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.600000000000000000e+01,3.639999999999999858e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.200000000000000000e+01,4.400000000000000000e+01,4.920000000000000284e+01,5.035999999999999233e+01,5.300000000000000000e+01,5.567999999999998550e+01,5.700000000000000000e+01,5.800000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.500000000000000000e+01,6.800000000000000000e+01,7.143999999999998352e+01,7.459999999999999432e+01,7.675999999999997669e+01,8.000000000000000000e+01,8.408000000000001251e+01,8.800000000000000000e+01,9.240000000000000568e+01,9.600000000000000000e+01,9.700000000000000000e+01,9.900000000000000000e+01,1.000000000000000000e+02,1.032000000000000028e+02,1.070000000000000000e+02,1.085199999999999960e+02,1.100000000000000000e+02,1.118399999999999750e+02,1.150000000000000000e+02,1.163199999999999505e+02,1.213199999999999932e+02,1.274800000000000040e+02,1.373999999999998067e+02,1.545999999999999943e+02,1.610000000000000000e+02,1.691200000000000045e+02,1.758400000000000318e+02,1.814399999999999693e+02,1.841999999999999034e+02,1.850000000000000000e+02,1.909199999999999875e+02,2.030799999999999557e+02,2.062399999999999807e+02,2.114000000000000057e+02,2.245600000000000023e+02,2.297199999999999989e+02,2.310000000000000000e+02,2.721200000000000614e+02,2.831999999999999886e+02,3.449599999999996953e+02,3.690799999999999841e+02,4.120399999999999068e+02,4.457199999999998568e+02,5.060000000000000000e+02
1.000000000000000000e+00,1.319999999999999840e+00,3.000000000000000000e+00,3.639999999999999680e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.279999999999995808e+00,6.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.387999999999999723e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.652000000000000313e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.807999999999998764e+01,2.900000000000000000e+01,3.139999999999999858e+01,3.300000000000000000e+01,3.500000000000000000e+01,3.687999999999998835e+01,4.100000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.552000000000001734e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,5.712000000000003297e+01,5.927999999999996561e+01,6.143999999999998352e+01,6.300000000000000000e+01,6.575999999999997669e+01,6.891999999999998749e+01,7.208000000000001251e+01,7.623999999999998067e+01,8.140000000000000568e+01,8.756000000000001648e+01,9.371999999999998465e+01,9.588000000000000966e+01,9.804000000000003467e+01,9.900000000000000000e+01,1.010000000000000000e+02,1.030000000000000000e+02,1.066799999999999642e+02,1.090000000000000000e+02,1.110000000000000000e+02,1.140000000000000000e+02,1.166399999999999864e+02,1.220000000000000000e+02,1.360399999999997931e+02,1.511999999999999886e+02,1.609600000000000080e+02,1.621200000000000045e+02,1.740000000000000000e+02,1.788799999999999670e+02,1.875999999999999659e+02,1.947599999999999625e+02,2.027599999999999625e+02,2.061599999999999397e+02,2.102399999999999807e+02,2.140000000000000000e+02,2.192399999999999807e+02,2.337199999999999989e+02,2.566400000000000432e+02,2.811200000000000614e+02,3.160000000000000000e+02,3.655999999999997385e+02,3.886799999999998931e+02,4.063599999999999000e+02,4.130000000000000000e+02,5.450000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.599999999999996536e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.079999999999997407e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.511999999999999034e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.107999999999998764e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.371999999999999176e+01,2.487999999999998479e+01,2.700000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.300000000000000000e+01,3.500000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.916000000000001080e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.464000000000000057e+01,4.679999999999999716e+01,4.700000000000000000e+01,4.912000000000003297e+01,5.027999999999996561e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01,5.608000000000001251e+01,5.900000000000000000e+01,6.139999999999999858e+01,6.400000000000000000e+01,7.443999999999998352e+01,8.288000000000000966e+01,8.712000000000008981e+01,9.600000000000000000e+01,9.835999999999997101e+01,1.010000000000000000e+02,1.036799999999999642e+02,1.058399999999999750e+02,1.090000000000000000e+02,1.100000000000000000e+02,1.206399999999999864e+02,1.280000000000000000e+02,1.344799999999998761e+02,1.435999999999999943e+02,1.500000000000000000e+02,1.543599999999999852e+02,1.630000000000000000e+02,1.681999999999999034e+02,1.789999999999997726e+02,1.867599999999999625e+02,1.957599999999999625e+02,2.012399999999998954e+02,2.074799999999999613e+02,2.245999999999999943e+02,2.315600000000000023e+02,2.900399999999999636e+02,3.155200000000000387e+02,3.471200000000000614e+02,3.581999999999999886e+02,3.968799999999997681e+02,4.145599999999999454e+02,4.196799999999999500e+02,4.383599999999999000e+02,5.510000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.639999999999999902e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.079999999999997407e+00,5.000000000000000000e+00,5.400000000000000355e+00,6.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.032000000000000561e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.444000000000000483e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.691999999999999105e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.187999999999998479e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.752000000000001378e+01,2.967999999999998550e+01,3.183999999999998209e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.948000000000001108e+01,4.500000000000000000e+01,4.700000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.475999999999996959e+01,5.700000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.743999999999998352e+01,6.988000000000000966e+01,7.404000000000003467e+01,7.920000000000000284e+01,9.100000000000000000e+01,9.455999999999997385e+01,9.835999999999992838e+01,1.036799999999999642e+02,1.080000000000000000e+02,1.190000000000000000e+02,1.232799999999999585e+02,1.300000000000000000e+02,1.421999999999999034e+02,1.535999999999999943e+02,1.550000000000000000e+02,1.590000000000000000e+02,1.610000000000000000e+02,1.620000000000000000e+02,1.691999999999999034e+02,1.720000000000000000e+02,1.769199999999999875e+02,2.020000000000000000e+02,2.204399999999998840e+02,2.360000000000000000e+02,2.460000000000000000e+02,3.317199999999999704e+02,3.508799999999999955e+02,3.662800000000002001e+02,4.031999999999999886e+02,4.130799999999999272e+02,4.311199999999999477e+02,4.600000000000000000e+02,5.243599999999999000e+02,5.700000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.183999999999999275e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.348000000000000931e+01,1.400000000000000000e+01,1.580000000000000071e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.524000000000000554e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.104000000000000270e+01,3.300000000000000000e+01,3.435999999999999233e+01,3.552000000000001734e+01,3.700000000000000000e+01,4.067999999999996419e+01,4.400000000000000000e+01,4.600000000000000000e+01,4.731999999999999318e+01,5.000000000000000000e+01,5.200000000000000000e+01,5.579999999999999716e+01,5.796000000000001506e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.143999999999998352e+01,6.300000000000000000e+01,6.475999999999997669e+01,6.683999999999997499e+01,7.032000000000003581e+01,7.723999999999998067e+01,7.900000000000000000e+01,8.056000000000001648e+01,8.371999999999998465e+01,8.488000000000000966e+01,8.800000000000000000e+01,8.900000000000000000e+01,9.035999999999997101e+01,9.500000000000000000e+01,9.900000000000000000e+01,1.020000000000000000e+02,1.110000000000000000e+02,1.161599999999999682e+02,1.226399999999999864e+02,1.274400000000000261e+02,1.452799999999999727e+02,1.520000000000000000e+02,1.530000000000000000e+02,1.551200000000000045e+02,1.630000000000000000e+02,1.678799999999999670e+02,1.827999999999998693e+02,1.867599999999999625e+02,1.960000000000000000e+02,2.198799999999995975e+02,2.451999999999999034e+02,2.521999999999999886e+02,2.565600000000000023e+02,3.367199999999999704e+02,3.568799999999999955e+02,3.742400000000001796e+02,3.968000000000000114e+02,4.070000000000000000e+02,4.131199999999999477e+02,4.870399999999999068e+02,5.113599999999999000e+02,6.070000000000000000e+02
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.404000000000000448e+01,1.519999999999999929e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.767999999999999972e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.580000000000000071e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.160000000000000853e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.307999999999998408e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,3.700000000000000000e+01,4.087999999999998835e+01,4.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,5.300000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,5.931999999999999318e+01,6.200000000000000000e+01,6.264000000000000057e+01,6.300000000000000000e+01,6.700000000000000000e+01,7.112000000000003297e+01,7.300000000000000000e+01,7.500000000000000000e+01,7.700000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+01,8.200000000000000000e+01,8.423999999999998067e+01,8.640000000000000568e+01,8.800000000000000000e+01,9.315999999999996817e+01,9.488000000000000966e+01,9.804000000000003467e+01,1.004000000000000057e+02,1.047199999999999420e+02,1.085199999999999960e+02,1.130000000000000000e+02,1.170000000000000000e+02,1.240000000000000000e+02,1.254799999999999187e+02,1.340000000000000000e+02,1.370000000000000000e+02,1.416399999999999864e+02,1.484000000000000057e+02,1.559600000000000080e+02,1.622399999999999807e+02,1.665600000000000307e+02,1.704399999999999693e+02,1.955999999999997101e+02,2.172799999999999159e+02,2.358399999999999750e+02,2.531599999999999397e+02,2.597199999999999704e+02,2.721999999999999886e+02,2.901200000000000045e+02,3.497599999999999341e+02,3.706400000000000432e+02,3.761600000000000819e+02,3.808000000000000114e+02,3.891599999999998545e+02,4.095199999999999818e+02,5.014399999999997135e+02,5.435599999999998317e+02,6.190000000000000000e+02
